investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003368,18-08-2025,120511,SIP,1000,Uttar Pradesh,Hyderabad,T30,26-35,Male,17.0,UPI,Verified
INV003368,29-10-2024,125496,SIP,50000,Uttar Pradesh,Hyderabad,T30,26-35,Male,17.0,Net Banking,Verified
INV003368,04-02-2024,125360,SIP,2000,Uttar Pradesh,Hyderabad,T30,26-35,Male,17.0,UPI,Verified
INV003368,03-05-2023,125494,Lumpsum,500,Uttar Pradesh,Hyderabad,T30,26-35,Male,17.0,UPI,Verified
INV003368,18-05-2025,119000,SIP,1000,Uttar Pradesh,Hyderabad,T30,26-35,Male,17.0,UPI,Verified
INV003368,24-08-2024,119004,Lumpsum,3000,Uttar Pradesh,Hyderabad,T30,26-35,Male,17.0,Net Banking,Verified
INV003368,02-04-2025,120716,SIP,500,Uttar Pradesh,Hyderabad,T30,26-35,Male,17.0,UPI,Verified
INV003368,26-08-2022,125362,SIP,10000,Uttar Pradesh,Hyderabad,T30,26-35,Male,17.0,Net Banking,Verified
INV003368,05-01-2024,120846,Redemption,3000,Uttar Pradesh,Hyderabad,T30,26-35,Male,17.0,Mandate,Verified
INV003369,04-04-2025,118989,SIP,5000,Delhi,Pune,T30,36-45,Male,17.1,Net Banking,Verified
INV003369,15-04-2022,118989,Lumpsum,3000,Delhi,Pune,T30,36-45,Male,17.1,Net Banking,Verified
INV003369,21-10-2022,120850,SIP,25000,Delhi,Pune,T30,36-45,Male,17.1,Cheque,Verified
INV003369,17-05-2024,125496,SIP,25000,Delhi,Pune,T30,36-45,Male,17.1,Net Banking,Verified
INV003369,21-01-2024,125358,Lumpsum,3000,Delhi,Pune,T30,36-45,Male,17.1,UPI,Verified
INV003369,08-04-2023,119555,Redemption,3000,Delhi,Pune,T30,36-45,Male,17.1,Mandate,Verified
INV003369,11-04-2022,120505,SIP,3000,Delhi,Pune,T30,36-45,Male,17.1,Net Banking,Verified
INV003369,02-01-2022,125494,SIP,50000,Delhi,Pune,T30,36-45,Male,17.1,UPI,Verified
INV003370,25-07-2023,119004,Redemption,5000,Rajasthan,Jaipur,T30,26-35,Male,8.2,Cheque,Verified
INV003370,14-08-2024,125354,Redemption,100000,Rajasthan,Jaipur,T30,26-35,Male,8.2,Cheque,Verified
INV003370,28-07-2022,119009,SIP,10000,Rajasthan,Jaipur,T30,26-35,Male,8.2,UPI,Verified
INV003370,15-07-2022,119551,SIP,3000,Rajasthan,Jaipur,T30,26-35,Male,8.2,Net Banking,Verified
INV003370,16-10-2023,125497,Lumpsum,25000,Rajasthan,Jaipur,T30,26-35,Male,8.2,UPI,Verified
INV003370,01-04-2024,119092,SIP,50000,Rajasthan,Jaipur,T30,26-35,Male,8.2,UPI,Verified
INV003370,17-10-2024,118989,Redemption,25000,Rajasthan,Jaipur,T30,26-35,Male,8.2,UPI,Verified
INV003370,25-05-2025,125501,SIP,10000,Rajasthan,Jaipur,T30,26-35,Male,8.2,Mandate,Verified
INV003370,12-08-2022,119849,SIP,1000,Rajasthan,Jaipur,T30,26-35,Male,8.2,Cheque,Verified
INV003370,21-08-2023,119002,SIP,5000,Rajasthan,Jaipur,T30,26-35,Male,8.2,UPI,Verified
INV003370,27-01-2022,119847,Lumpsum,10000,Rajasthan,Jaipur,T30,26-35,Male,8.2,Mandate,Verified
INV003370,20-01-2024,125496,SIP,1000,Rajasthan,Jaipur,T30,26-35,Male,8.2,UPI,Verified
INV003370,06-03-2022,119007,Redemption,100000,Rajasthan,Jaipur,T30,26-35,Male,8.2,UPI,Verified
INV003370,30-11-2023,119003,SIP,3000,Rajasthan,Jaipur,T30,26-35,Male,8.2,UPI,Verified
INV003371,16-09-2024,119092,Redemption,5000,Gujarat,Kolkata,T30,26-35,Male,38.2,Cheque,Verified
INV003371,28-12-2022,120841,SIP,25000,Gujarat,Kolkata,T30,26-35,Male,38.2,Cheque,Verified
INV003371,19-05-2022,119003,SIP,100000,Gujarat,Kolkata,T30,26-35,Male,38.2,Mandate,Verified
INV003371,09-07-2022,120509,SIP,100000,Gujarat,Kolkata,T30,26-35,Male,38.2,UPI,Verified
INV003371,28-03-2022,120717,SIP,10000,Gujarat,Kolkata,T30,26-35,Male,38.2,UPI,Verified
INV003371,25-03-2022,125356,SIP,100000,Gujarat,Kolkata,T30,26-35,Male,38.2,Cheque,Verified
INV003371,05-09-2025,119007,Lumpsum,3000,Gujarat,Kolkata,T30,26-35,Male,38.2,UPI,Verified
INV003372,26-11-2023,120717,Lumpsum,5000,Delhi,Pune,T30,26-35,Male,17.7,Net Banking,Verified
INV003372,05-11-2022,119092,SIP,5000,Delhi,Pune,T30,26-35,Male,17.7,Mandate,Verified
INV003372,17-06-2025,119092,SIP,500,Delhi,Pune,T30,26-35,Male,17.7,Net Banking,Verified
INV003372,07-03-2024,119007,Redemption,25000,Delhi,Pune,T30,26-35,Male,17.7,Mandate,Verified
INV003372,22-06-2022,119553,SIP,10000,Delhi,Pune,T30,26-35,Male,17.7,Cheque,Verified
INV003372,13-06-2023,120503,Lumpsum,2000,Delhi,Pune,T30,26-35,Male,17.7,Mandate,Verified
INV003372,08-05-2024,119009,Lumpsum,50000,Delhi,Pune,T30,26-35,Male,17.7,Cheque,Verified
INV003373,04-10-2025,118991,SIP,100000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,Cheque,Verified
INV003373,22-09-2025,125497,SIP,25000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,Mandate,Verified
INV003373,16-07-2025,120850,SIP,50000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,UPI,Verified
INV003373,06-05-2022,120503,Lumpsum,100000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,Cheque,Verified
INV003373,10-08-2022,125360,SIP,10000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,Mandate,Verified
INV003373,06-09-2025,125497,Lumpsum,50000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,UPI,Verified
INV003373,16-07-2022,125360,SIP,1000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,Cheque,Verified
INV003373,18-11-2022,120511,SIP,500,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,UPI,Verified
INV003373,20-01-2022,119551,Lumpsum,100000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,Cheque,Verified
INV003373,17-08-2024,119002,Lumpsum,10000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,Cheque,Verified
INV003373,01-08-2023,119004,Redemption,2000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,Cheque,Verified
INV003373,20-04-2022,118632,Redemption,2000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,Mandate,Verified
INV003373,28-05-2023,119555,Lumpsum,50000,Uttar Pradesh,Ahmedabad,T30,18-25,Male,19.8,Net Banking,Verified
INV003374,28-02-2022,125354,SIP,10000,Maharashtra,Pune,T30,26-35,Female,7.8,UPI,Verified
INV003374,05-04-2025,125501,Redemption,10000,Maharashtra,Pune,T30,26-35,Female,7.8,Cheque,Verified
INV003374,19-12-2024,119004,SIP,5000,Maharashtra,Pune,T30,26-35,Female,7.8,Mandate,Verified
INV003374,24-07-2025,119007,SIP,25000,Maharashtra,Pune,T30,26-35,Female,7.8,Cheque,Verified
INV003374,27-10-2025,120717,SIP,3000,Maharashtra,Pune,T30,26-35,Female,7.8,UPI,Verified
INV003374,16-04-2023,119005,SIP,10000,Maharashtra,Pune,T30,26-35,Female,7.8,UPI,Verified
INV003374,16-06-2025,120716,SIP,500,Maharashtra,Pune,T30,26-35,Female,7.8,UPI,Verified
INV003374,21-01-2024,119849,SIP,2000,Maharashtra,Pune,T30,26-35,Female,7.8,Mandate,Verified
INV003374,24-01-2025,125354,SIP,25000,Maharashtra,Pune,T30,26-35,Female,7.8,Net Banking,Verified
INV003374,22-06-2025,125496,SIP,100000,Maharashtra,Pune,T30,26-35,Female,7.8,UPI,Verified
INV003374,17-01-2025,119008,Redemption,500,Maharashtra,Pune,T30,26-35,Female,7.8,UPI,Verified
INV003374,04-02-2024,125356,Redemption,3000,Maharashtra,Pune,T30,26-35,Female,7.8,Cheque,Verified
INV003375,04-09-2022,119005,SIP,100000,Telangana,Chennai,T30,26-35,Female,3.9,Mandate,Verified
INV003375,13-10-2025,119001,Lumpsum,50000,Telangana,Chennai,T30,26-35,Female,3.9,Cheque,Verified
INV003375,22-10-2023,125354,SIP,1000,Telangana,Chennai,T30,26-35,Female,3.9,Net Banking,Verified
INV003375,28-06-2022,119000,Redemption,1000,Telangana,Chennai,T30,26-35,Female,3.9,Cheque,Verified
INV003375,26-06-2023,125356,SIP,100000,Telangana,Chennai,T30,26-35,Female,3.9,Cheque,Verified
INV003375,23-02-2025,118989,SIP,1000,Telangana,Chennai,T30,26-35,Female,3.9,UPI,Verified
INV003375,09-09-2023,120716,Redemption,25000,Telangana,Chennai,T30,26-35,Female,3.9,UPI,Verified
INV003375,16-12-2022,119849,SIP,100000,Telangana,Chennai,T30,26-35,Female,3.9,UPI,Verified
INV003375,29-12-2025,125362,SIP,50000,Telangana,Chennai,T30,26-35,Female,3.9,Net Banking,Verified
INV003375,10-01-2023,125358,SIP,5000,Telangana,Chennai,T30,26-35,Female,3.9,UPI,Verified
INV003375,06-05-2024,119005,Lumpsum,1000,Telangana,Chennai,T30,26-35,Female,3.9,UPI,Verified
INV003375,13-12-2022,119002,SIP,10000,Telangana,Chennai,T30,26-35,Female,3.9,UPI,Verified
INV003375,13-03-2024,119001,SIP,25000,Telangana,Chennai,T30,26-35,Female,3.9,UPI,Verified
INV003375,21-09-2022,119847,SIP,25000,Telangana,Chennai,T30,26-35,Female,3.9,Cheque,Verified
INV003376,03-05-2024,118989,Lumpsum,10000,Gujarat,Mumbai,T30,56+,Male,21.6,UPI,Verified
INV003376,16-11-2022,120511,SIP,100000,Gujarat,Mumbai,T30,56+,Male,21.6,Cheque,Verified
INV003376,08-10-2022,125499,Lumpsum,50000,Gujarat,Mumbai,T30,56+,Male,21.6,UPI,Verified
INV003376,11-12-2022,119004,SIP,100000,Gujarat,Mumbai,T30,56+,Male,21.6,UPI,Verified
INV003376,14-04-2025,125358,SIP,500,Gujarat,Mumbai,T30,56+,Male,21.6,UPI,Verified
INV003376,26-07-2022,125358,SIP,1000,Gujarat,Mumbai,T30,56+,Male,21.6,UPI,Verified
INV003376,24-03-2022,119005,SIP,50000,Gujarat,Mumbai,T30,56+,Male,21.6,UPI,Verified
INV003376,27-01-2024,119005,SIP,10000,Gujarat,Mumbai,T30,56+,Male,21.6,UPI,Verified
INV003376,14-10-2025,120511,Lumpsum,500,Gujarat,Mumbai,T30,56+,Male,21.6,Cheque,Verified
INV003376,25-04-2023,119004,SIP,500,Gujarat,Mumbai,T30,56+,Male,21.6,UPI,Verified
INV003376,21-02-2024,118632,SIP,500,Gujarat,Mumbai,T30,56+,Male,21.6,Cheque,Verified
INV003377,25-10-2023,120850,Lumpsum,1000,West Bengal,Kolkata,T30,18-25,Female,37.2,UPI,Verified
INV003377,13-09-2023,119001,SIP,50000,West Bengal,Kolkata,T30,18-25,Female,37.2,Mandate,Verified
INV003377,21-11-2025,125360,Redemption,2000,West Bengal,Kolkata,T30,18-25,Female,37.2,UPI,Verified
INV003377,26-05-2025,120503,Redemption,500,West Bengal,Kolkata,T30,18-25,Female,37.2,UPI,Verified
INV003377,05-11-2023,120507,Redemption,10000,West Bengal,Kolkata,T30,18-25,Female,37.2,Net Banking,Verified
INV003377,07-04-2022,119551,SIP,3000,West Bengal,Kolkata,T30,18-25,Female,37.2,UPI,Verified
INV003377,14-04-2022,119005,SIP,10000,West Bengal,Kolkata,T30,18-25,Female,37.2,Mandate,Verified
INV003377,03-07-2024,125358,SIP,50000,West Bengal,Kolkata,T30,18-25,Female,37.2,Mandate,Verified
INV003378,09-02-2024,125356,SIP,10000,Andhra Pradesh,Pune,T30,36-45,Male,8.5,UPI,Verified
INV003378,04-02-2022,119551,SIP,1000,Andhra Pradesh,Pune,T30,36-45,Male,8.5,Net Banking,Verified
INV003378,02-02-2022,119008,SIP,2000,Andhra Pradesh,Pune,T30,36-45,Male,8.5,Cheque,Verified
INV003378,30-10-2024,118991,SIP,1000,Andhra Pradesh,Pune,T30,36-45,Male,8.5,Cheque,Verified
INV003378,27-04-2025,125496,Lumpsum,100000,Andhra Pradesh,Pune,T30,36-45,Male,8.5,UPI,Verified
INV003378,14-06-2022,119006,Lumpsum,3000,Andhra Pradesh,Pune,T30,36-45,Male,8.5,Cheque,Verified
INV003379,07-12-2023,119555,Redemption,1000,Uttar Pradesh,Chennai,T30,56+,Male,27.7,UPI,Verified
INV003379,15-04-2023,120511,SIP,500,Uttar Pradesh,Chennai,T30,56+,Male,27.7,UPI,Verified
INV003379,28-09-2025,119000,SIP,1000,Uttar Pradesh,Chennai,T30,56+,Male,27.7,Mandate,Verified
INV003379,15-03-2024,120717,Redemption,3000,Uttar Pradesh,Chennai,T30,56+,Male,27.7,Net Banking,Verified
INV003379,08-03-2023,119847,SIP,3000,Uttar Pradesh,Chennai,T30,56+,Male,27.7,UPI,Verified
INV003380,23-10-2022,119000,SIP,25000,Pune,Indore,B30,36-45,Female,34.5,Mandate,Verified
INV003380,11-03-2024,118991,Redemption,3000,Pune,Indore,B30,36-45,Female,34.5,Cheque,Verified
INV003380,08-02-2025,119006,SIP,100000,Pune,Indore,B30,36-45,Female,34.5,Cheque,Verified
INV003380,23-10-2025,120848,Lumpsum,25000,Pune,Indore,B30,36-45,Female,34.5,UPI,Verified
INV003380,16-11-2024,120850,SIP,1000,Pune,Indore,B30,36-45,Female,34.5,UPI,Verified
INV003381,05-05-2024,119092,Redemption,1000,Gujarat,Surat,T30,36-45,Male,14.7,UPI,Verified
INV003381,07-12-2025,120716,SIP,50000,Gujarat,Surat,T30,36-45,Male,14.7,UPI,Verified
INV003381,25-06-2025,119007,SIP,25000,Gujarat,Surat,T30,36-45,Male,14.7,Mandate,Verified
INV003381,06-10-2022,119847,Redemption,500,Gujarat,Surat,T30,36-45,Male,14.7,UPI,Verified
INV003381,31-10-2023,125360,SIP,500,Gujarat,Surat,T30,36-45,Male,14.7,UPI,Verified
INV003381,16-12-2025,125501,SIP,50000,Gujarat,Surat,T30,36-45,Male,14.7,Net Banking,Verified
INV003381,25-03-2023,125362,Redemption,5000,Gujarat,Surat,T30,36-45,Male,14.7,Cheque,Verified
INV003381,16-12-2023,119001,SIP,100000,Gujarat,Surat,T30,36-45,Male,14.7,Net Banking,Verified
INV003381,15-05-2023,125497,SIP,2000,Gujarat,Surat,T30,36-45,Male,14.7,UPI,Verified
INV003381,18-02-2025,125499,SIP,2000,Gujarat,Surat,T30,36-45,Male,14.7,Net Banking,Verified
INV003381,16-05-2022,118991,Redemption,50000,Gujarat,Surat,T30,36-45,Male,14.7,UPI,Verified
INV003382,26-09-2022,120716,Lumpsum,1000,Gujarat,Jaipur,T30,56+,Male,20.9,UPI,Verified
INV003382,08-07-2025,120503,Redemption,25000,Gujarat,Jaipur,T30,56+,Male,20.9,UPI,Verified
INV003382,16-12-2025,118632,SIP,50000,Gujarat,Jaipur,T30,56+,Male,20.9,UPI,Verified
INV003382,11-08-2024,119001,SIP,3000,Gujarat,Jaipur,T30,56+,Male,20.9,UPI,Verified
INV003382,31-01-2025,120511,SIP,2000,Gujarat,Jaipur,T30,56+,Male,20.9,UPI,Verified
INV003382,12-07-2023,119092,SIP,500,Gujarat,Jaipur,T30,56+,Male,20.9,Net Banking,Verified
INV003382,31-08-2025,125358,Redemption,25000,Gujarat,Jaipur,T30,56+,Male,20.9,UPI,Verified
INV003382,05-04-2025,119001,SIP,25000,Gujarat,Jaipur,T30,56+,Male,20.9,Mandate,Verified
INV003382,28-03-2025,119553,Redemption,100000,Gujarat,Jaipur,T30,56+,Male,20.9,Mandate,Verified
INV003382,17-09-2022,125358,Lumpsum,10000,Gujarat,Jaipur,T30,56+,Male,20.9,Net Banking,Verified
INV003382,07-01-2024,119003,SIP,3000,Gujarat,Jaipur,T30,56+,Male,20.9,UPI,Verified
INV003383,31-01-2025,120717,SIP,1000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,UPI,Verified
INV003383,25-08-2023,125358,Redemption,100000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,UPI,Verified
INV003383,23-03-2025,125356,SIP,25000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,Net Banking,Verified
INV003383,20-08-2025,119847,Lumpsum,500,Tamil Nadu,Chennai,T30,18-25,Male,19.5,UPI,Verified
INV003383,28-06-2023,120511,Redemption,3000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,UPI,Verified
INV003383,22-10-2024,119006,SIP,5000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,UPI,Verified
INV003383,22-09-2022,120507,Redemption,2000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,Net Banking,Verified
INV003383,24-03-2025,120717,Lumpsum,100000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,UPI,Verified
INV003383,28-07-2024,119001,SIP,100000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,Net Banking,Verified
INV003383,10-10-2022,119551,Redemption,100000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,Net Banking,Verified
INV003383,09-07-2023,120507,SIP,1000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,UPI,Verified
INV003383,13-09-2025,120846,Lumpsum,2000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,UPI,Verified
INV003383,26-04-2022,120717,Lumpsum,25000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,Cheque,Verified
INV003383,28-08-2025,125360,Lumpsum,10000,Tamil Nadu,Chennai,T30,18-25,Male,19.5,UPI,Verified
INV003384,11-01-2024,120846,SIP,500,Karnataka,Ahmedabad,T30,26-35,Female,38.2,Net Banking,Verified
INV003384,19-12-2024,120841,SIP,50000,Karnataka,Ahmedabad,T30,26-35,Female,38.2,Mandate,Verified
INV003384,29-04-2024,125360,Lumpsum,500,Karnataka,Ahmedabad,T30,26-35,Female,38.2,Cheque,Verified
INV003384,21-12-2022,119001,SIP,10000,Karnataka,Ahmedabad,T30,26-35,Female,38.2,Cheque,Verified
INV003384,01-09-2022,119551,Lumpsum,50000,Karnataka,Ahmedabad,T30,26-35,Female,38.2,Net Banking,Verified
INV003384,18-04-2023,119006,SIP,25000,Karnataka,Ahmedabad,T30,26-35,Female,38.2,Cheque,Verified
INV003384,16-11-2023,125354,SIP,2000,Karnataka,Ahmedabad,T30,26-35,Female,38.2,UPI,Verified
INV003384,20-04-2024,119555,SIP,25000,Karnataka,Ahmedabad,T30,26-35,Female,38.2,UPI,Verified
INV003384,22-09-2024,119849,SIP,2000,Karnataka,Ahmedabad,T30,26-35,Female,38.2,Net Banking,Verified
INV003384,10-03-2022,125362,Redemption,2000,Karnataka,Ahmedabad,T30,26-35,Female,38.2,Net Banking,Verified
INV003384,26-10-2023,119000,SIP,5000,Karnataka,Ahmedabad,T30,26-35,Female,38.2,Mandate,Verified
INV003384,30-05-2022,125499,Redemption,1000,Karnataka,Ahmedabad,T30,26-35,Female,38.2,Mandate,Verified
INV003384,12-08-2024,119551,SIP,500,Karnataka,Ahmedabad,T30,26-35,Female,38.2,Mandate,Verified
INV003384,10-04-2025,125356,SIP,3000,Karnataka,Ahmedabad,T30,26-35,Female,38.2,UPI,Verified
INV003385,22-01-2025,125358,SIP,100000,Kerala,Bengaluru,T30,46-55,Male,20.5,Cheque,Verified
INV003385,07-07-2025,118989,SIP,2000,Kerala,Bengaluru,T30,46-55,Male,20.5,UPI,Verified
INV003385,20-10-2025,119008,Redemption,10000,Kerala,Bengaluru,T30,46-55,Male,20.5,Net Banking,Verified
INV003385,08-09-2022,120505,Redemption,25000,Kerala,Bengaluru,T30,46-55,Male,20.5,UPI,Verified
INV003385,29-12-2023,125356,SIP,25000,Kerala,Bengaluru,T30,46-55,Male,20.5,Cheque,Verified
INV003385,05-10-2023,125360,Lumpsum,5000,Kerala,Bengaluru,T30,46-55,Male,20.5,Mandate,Verified
INV003386,28-10-2024,125494,SIP,500,Kerala,Hyderabad,T30,36-45,Male,16.6,Cheque,Verified
INV003386,10-07-2023,125356,SIP,500,Kerala,Hyderabad,T30,36-45,Male,16.6,Cheque,Verified
INV003386,25-09-2025,120503,Lumpsum,50000,Kerala,Hyderabad,T30,36-45,Male,16.6,UPI,Verified
INV003386,14-04-2023,120841,Lumpsum,25000,Kerala,Hyderabad,T30,36-45,Male,16.6,Net Banking,Verified
INV003386,24-01-2022,125496,SIP,100000,Kerala,Hyderabad,T30,36-45,Male,16.6,UPI,Verified
INV003386,08-10-2025,119847,Redemption,10000,Kerala,Hyderabad,T30,36-45,Male,16.6,UPI,Verified
INV003386,19-06-2025,118991,Lumpsum,2000,Kerala,Hyderabad,T30,36-45,Male,16.6,Cheque,Verified
INV003386,01-04-2023,125496,SIP,1000,Kerala,Hyderabad,T30,36-45,Male,16.6,UPI,Verified
INV003386,18-12-2023,119092,Lumpsum,25000,Kerala,Hyderabad,T30,36-45,Male,16.6,Mandate,Verified
INV003386,22-12-2024,120848,SIP,500,Kerala,Hyderabad,T30,36-45,Male,16.6,Mandate,Verified
INV003386,17-02-2023,120850,SIP,50000,Kerala,Hyderabad,T30,36-45,Male,16.6,UPI,Verified
INV003387,02-10-2022,120846,SIP,100000,Rajasthan,Chennai,T30,26-35,Male,34.0,Net Banking,Verified
INV003387,20-10-2024,120503,SIP,100000,Rajasthan,Chennai,T30,26-35,Male,34.0,Cheque,Verified
INV003387,04-11-2024,125496,SIP,25000,Rajasthan,Chennai,T30,26-35,Male,34.0,Net Banking,Verified
INV003387,12-01-2022,119006,SIP,2000,Rajasthan,Chennai,T30,26-35,Male,34.0,UPI,Verified
INV003387,18-04-2024,125354,SIP,10000,Rajasthan,Chennai,T30,26-35,Male,34.0,UPI,Verified
INV003387,23-02-2023,119001,SIP,10000,Rajasthan,Chennai,T30,26-35,Male,34.0,Cheque,Verified
INV003387,07-06-2025,119847,SIP,1000,Rajasthan,Chennai,T30,26-35,Male,34.0,UPI,Verified
INV003387,13-06-2024,119551,SIP,3000,Rajasthan,Chennai,T30,26-35,Male,34.0,Net Banking,Verified
INV003387,14-02-2022,118991,SIP,1000,Rajasthan,Chennai,T30,26-35,Male,34.0,UPI,Verified
INV003387,18-06-2023,125496,SIP,2000,Rajasthan,Chennai,T30,26-35,Male,34.0,Mandate,Verified
INV003387,11-02-2024,125494,SIP,25000,Rajasthan,Chennai,T30,26-35,Male,34.0,UPI,Verified
INV003388,26-06-2024,125358,SIP,50000,West Bengal,Nagpur,B30,26-35,Male,15.7,UPI,Verified
INV003388,15-12-2024,118632,Redemption,50000,West Bengal,Nagpur,B30,26-35,Male,15.7,Net Banking,Verified
INV003388,28-01-2024,118632,SIP,25000,West Bengal,Nagpur,B30,26-35,Male,15.7,Net Banking,Verified
INV003389,14-06-2024,120841,SIP,2000,Karnataka,Lucknow,B30,36-45,Female,20.4,Net Banking,Verified
INV003389,07-08-2025,120717,Lumpsum,25000,Karnataka,Lucknow,B30,36-45,Female,20.4,Net Banking,Verified
INV003389,02-09-2022,118632,SIP,50000,Karnataka,Lucknow,B30,36-45,Female,20.4,UPI,Verified
INV003389,04-09-2022,125354,SIP,1000,Karnataka,Lucknow,B30,36-45,Female,20.4,Net Banking,Verified
INV003389,13-04-2025,119008,SIP,3000,Karnataka,Lucknow,B30,36-45,Female,20.4,UPI,Verified
INV003389,17-08-2024,119092,SIP,3000,Karnataka,Lucknow,B30,36-45,Female,20.4,Cheque,Verified
INV003389,06-12-2023,119001,Lumpsum,25000,Karnataka,Lucknow,B30,36-45,Female,20.4,Cheque,Verified
INV003389,03-05-2024,120846,SIP,10000,Karnataka,Lucknow,B30,36-45,Female,20.4,Net Banking,Verified
INV003389,11-09-2025,125497,SIP,10000,Karnataka,Lucknow,B30,36-45,Female,20.4,Mandate,Verified
INV003389,16-01-2023,120507,SIP,10000,Karnataka,Lucknow,B30,36-45,Female,20.4,Cheque,Verified
INV003389,01-06-2025,119555,SIP,100000,Karnataka,Lucknow,B30,36-45,Female,20.4,UPI,Verified
INV003390,08-08-2022,120503,SIP,3000,Telangana,Hyderabad,T30,18-25,Male,30.0,Cheque,Pending
INV003390,05-10-2022,119847,SIP,1000,Telangana,Hyderabad,T30,18-25,Male,30.0,Net Banking,Pending
INV003390,23-02-2022,118989,SIP,1000,Telangana,Hyderabad,T30,18-25,Male,30.0,Cheque,Pending
INV003390,10-07-2022,118989,Redemption,100000,Telangana,Hyderabad,T30,18-25,Male,30.0,Cheque,Pending
INV003390,01-09-2024,125356,Redemption,3000,Telangana,Hyderabad,T30,18-25,Male,30.0,Net Banking,Pending
INV003390,25-08-2023,125360,SIP,100000,Telangana,Hyderabad,T30,18-25,Male,30.0,Net Banking,Pending
INV003390,16-05-2025,125358,SIP,500,Telangana,Hyderabad,T30,18-25,Male,30.0,Cheque,Pending
INV003390,02-11-2024,125360,Lumpsum,1000,Telangana,Hyderabad,T30,18-25,Male,30.0,UPI,Pending
INV003390,28-02-2024,119008,Lumpsum,25000,Telangana,Hyderabad,T30,18-25,Male,30.0,UPI,Pending
INV003390,26-10-2025,118989,SIP,25000,Telangana,Hyderabad,T30,18-25,Male,30.0,Net Banking,Pending
INV003390,10-08-2023,120717,SIP,500,Telangana,Hyderabad,T30,18-25,Male,30.0,Cheque,Pending
INV003390,01-10-2022,119002,SIP,50000,Telangana,Hyderabad,T30,18-25,Male,30.0,Net Banking,Pending
INV003390,16-01-2024,119005,SIP,25000,Telangana,Hyderabad,T30,18-25,Male,30.0,Mandate,Pending
INV003391,30-10-2025,119008,Lumpsum,1000,Delhi,Surat,T30,26-35,Male,8.1,UPI,Verified
INV003391,04-07-2022,119003,SIP,500,Delhi,Surat,T30,26-35,Male,8.1,UPI,Verified
INV003391,17-01-2023,120716,Lumpsum,1000,Delhi,Surat,T30,26-35,Male,8.1,Mandate,Verified
INV003391,02-05-2022,120717,SIP,25000,Delhi,Surat,T30,26-35,Male,8.1,Net Banking,Verified
INV003391,02-07-2023,125496,SIP,3000,Delhi,Surat,T30,26-35,Male,8.1,Cheque,Verified
INV003391,09-08-2023,119551,Lumpsum,10000,Delhi,Surat,T30,26-35,Male,8.1,Net Banking,Verified
INV003391,06-02-2024,120716,SIP,5000,Delhi,Surat,T30,26-35,Male,8.1,Net Banking,Verified
INV003391,06-02-2025,125354,SIP,50000,Delhi,Surat,T30,26-35,Male,8.1,Net Banking,Verified
INV003391,26-11-2023,125496,SIP,25000,Delhi,Surat,T30,26-35,Male,8.1,UPI,Verified
INV003391,12-04-2022,125358,SIP,25000,Delhi,Surat,T30,26-35,Male,8.1,UPI,Verified
INV003391,16-09-2023,125497,SIP,100000,Delhi,Surat,T30,26-35,Male,8.1,UPI,Verified
INV003391,10-07-2025,125356,SIP,3000,Delhi,Surat,T30,26-35,Male,8.1,Cheque,Verified
INV003392,22-02-2024,119005,Lumpsum,2000,West Bengal,Bengaluru,T30,56+,Male,28.1,Cheque,Verified
INV003392,21-11-2025,125354,SIP,5000,West Bengal,Bengaluru,T30,56+,Male,28.1,Net Banking,Verified
INV003392,05-08-2023,119551,SIP,2000,West Bengal,Bengaluru,T30,56+,Male,28.1,Mandate,Verified
INV003392,23-10-2024,119007,SIP,100000,West Bengal,Bengaluru,T30,56+,Male,28.1,UPI,Verified
INV003392,12-04-2025,118989,Redemption,500,West Bengal,Bengaluru,T30,56+,Male,28.1,UPI,Verified
INV003393,15-01-2022,125356,Lumpsum,500,Uttar Pradesh,Chennai,T30,56+,Male,20.1,Net Banking,Verified
