investor_id,avg_gap_days,sip_count,at_risk
INV003041,,1,False
INV003042,166.57142857142858,8,True
INV003043,270.3333333333333,4,True
INV003044,224.4,6,True
INV003045,268.0,3,True
INV003046,921.0,2,True
INV003047,301.25,5,True
INV003048,349.75,5,True
INV003049,506.0,3,True
INV003050,619.5,3,True
INV003051,86.66666666666667,4,True
INV003052,335.0,2,True
INV003053,295.3333333333333,4,True
INV003054,204.0,6,True
INV003055,718.0,2,True
INV003056,413.3333333333333,4,True
INV003057,311.75,5,True
INV003058,159.0,4,True
INV003059,364.6666666666667,4,True
INV003060,,1,False
INV003061,251.5,3,True
INV003062,260.0,3,True
INV003063,608.0,3,True
INV003064,64.0,3,True
INV003065,308.0,3,True
INV003066,287.0,5,True
INV003067,196.0,5,True
INV003068,265.5,5,True
INV003069,151.4,6,True
INV003070,272.0,2,True
INV003071,129.33333333333334,7,True
INV003072,93.2,6,True
INV003073,91.0,2,True
INV003074,111.5,3,True
INV003075,181.25,5,True
INV003076,163.0,9,True
INV003077,270.25,5,True
INV003078,219.2,6,True
INV003079,,1,False
INV003080,157.8,6,True
INV003081,136.11111111111111,10,True
INV003082,261.0,6,True
INV003083,129.11111111111111,10,True
INV003084,248.66666666666666,4,True
INV003085,,1,False
INV003086,77.66666666666667,7,True
INV003087,191.28571428571428,8,True
INV003088,667.0,2,True
INV003089,371.0,2,True
INV003090,229.5,5,True
INV003091,267.5,5,True
INV003092,316.6666666666667,4,True
INV003093,232.33333333333334,4,True
INV003094,325.25,5,True
INV003095,133.71428571428572,8,True
INV003096,116.0,9,True
INV003097,159.85714285714286,8,True
INV003098,209.6,6,True
INV003099,,1,False
INV003100,186.5,7,True
INV003101,151.0,2,True
INV003102,518.0,3,True
INV003104,,1,False
INV003105,223.5,7,True
INV003106,359.0,4,True
INV003107,266.8,6,True
INV003108,191.66666666666666,7,True
INV003109,293.5,3,True
INV003110,187.33333333333334,4,True
INV003111,272.25,5,True
INV003112,463.3333333333333,4,True
INV003113,202.0,6,True
INV003114,129.875,9,True
INV003115,233.0,7,True
INV003116,397.0,2,True
INV003117,152.0,7,True
INV003118,478.0,3,True
INV003119,169.33333333333334,4,True
INV003120,,1,False
INV003121,188.5,5,True
INV003122,349.75,5,True
INV003123,436.0,3,True
INV003124,310.6666666666667,4,True
INV003125,116.33333333333333,10,True
INV003126,660.5,3,True
INV003127,153.5,3,True
INV003128,75.75,5,True
INV003129,119.33333333333333,7,True
INV003130,487.0,3,True
INV003131,174.125,9,True
INV003132,150.0,5,True
INV003133,226.0,5,True
INV003134,199.33333333333334,4,True
INV003135,354.3333333333333,4,True
INV003136,218.5,5,True
INV003137,259.3333333333333,4,True
INV003138,276.0,5,True
INV003139,134.0,10,True
INV003140,254.4,6,True
INV003141,142.0,2,True
INV003142,492.0,3,True
INV003143,305.0,5,True
INV003144,427.0,3,True
INV003145,397.0,2,True
INV003146,359.3333333333333,4,True
INV003147,190.33333333333334,7,True
INV003148,548.0,3,True
INV003149,276.3333333333333,4,True
INV003150,266.4,6,True
INV003151,241.66666666666666,4,True
INV003152,180.5,5,True
INV003153,134.33333333333334,10,True
INV003154,148.0,6,True
INV003155,223.4,6,True
INV003156,333.0,2,True
INV003157,155.0,6,True
INV003158,173.4,6,True
INV003159,239.0,4,True
INV003160,195.66666666666666,7,True
INV003161,151.5,5,True
INV003162,166.125,9,True
INV003163,639.0,2,True
INV003164,282.5,5,True
INV003165,194.2,6,True
INV003166,265.6666666666667,4,True
INV003167,183.0,7,True
INV003168,208.16666666666666,7,True
INV003169,188.0,4,True
INV003170,453.0,4,True
INV003171,150.33333333333334,7,True
INV003172,193.14285714285714,8,True
INV003173,254.5,5,True
INV003174,151.71428571428572,8,True
INV003175,439.0,4,True
INV003176,141.71428571428572,8,True
INV003177,608.0,2,True
INV003178,234.2,6,True
INV003179,593.5,3,True
INV003180,371.0,4,True
INV003181,,1,False
INV003182,544.0,2,True
INV003183,161.5,9,True
INV003184,125.0,6,True
INV003185,190.71428571428572,8,True
INV003186,326.6666666666667,4,True
INV003187,113.2,11,True
INV003188,155.66666666666666,10,True
INV003189,202.2,6,True
INV003190,203.33333333333334,7,True
INV003191,155.25,5,True
INV003192,282.0,3,True
INV003193,334.5,5,True
INV003194,102.75,5,True
INV003195,123.625,9,True
INV003196,194.25,5,True
INV003197,231.66666666666666,7,True
INV003198,191.28571428571428,8,True
INV003199,736.0,2,True
INV003200,223.4,6,True
INV003201,159.0,3,True
INV003202,399.0,3,True
INV003203,179.75,9,True
INV003204,207.0,2,True
INV003205,273.3333333333333,4,True
INV003206,85.66666666666667,4,True
INV003207,215.5,3,True
INV003208,51.666666666666664,4,True
INV003209,226.33333333333334,7,True
INV003210,,1,False
INV003211,159.88888888888889,10,True
INV003212,119.0,3,True
INV003213,186.85714285714286,8,True
INV003214,390.0,4,True
INV003215,153.625,9,True
INV003216,212.2,6,True
INV003217,309.0,3,True
INV003218,614.0,3,True
INV003219,116.0,10,True
INV003220,247.0,6,True
INV003221,,1,False
INV003222,127.55555555555556,10,True
INV003223,68.0,4,True
INV003224,186.0,2,True
INV003225,162.5,9,True
INV003226,,1,False
INV003227,219.0,5,True
INV003228,,1,False
INV003229,282.0,4,True
INV003230,149.0,3,True
INV003231,235.8,6,True
INV003232,182.71428571428572,8,True
INV003233,630.0,2,True
INV003234,169.75,5,True
INV003235,330.5,3,True
INV003236,526.0,2,True
INV003237,268.3333333333333,4,True
INV003238,154.25,9,True
INV003239,604.0,2,True
INV003240,222.16666666666666,7,True
INV003241,,1,False
INV003242,242.4,6,True
INV003243,175.5,3,True
INV003245,152.33333333333334,10,True
INV003246,258.0,4,True
INV003247,,1,False
INV003248,,1,False
INV003249,212.66666666666666,4,True
INV003250,174.5,7,True
INV003251,173.625,9,True
INV003252,127.42857142857143,8,True
INV003253,95.0,3,True
INV003254,131.33333333333334,4,True
INV003255,337.3333333333333,4,True
INV003256,,1,False
INV003257,123.44444444444444,10,True
INV003258,426.0,2,True
INV003259,291.75,5,True
INV003260,184.14285714285714,8,True
INV003261,113.2,6,True
INV003262,291.3333333333333,4,True
INV003263,444.5,3,True
INV003264,233.2,6,True
INV003265,217.0,2,True
INV003266,188.4,6,True
INV003267,271.0,4,True
INV003268,76.0,2,True
INV003269,186.71428571428572,8,True
INV003270,168.14285714285714,8,True
INV003271,128.0,2,True
INV003272,137.66666666666666,10,True
INV003273,94.0,2,True
INV003274,143.0,2,True
INV003275,142.88888888888889,10,True
INV003276,248.0,5,True
INV003277,679.0,3,True
INV003278,351.0,5,True
INV003279,118.0,2,True
INV003280,116.66666666666667,10,True
INV003281,277.0,4,True
INV003282,267.0,3,True
INV003283,305.5,3,True
INV003284,414.0,4,True
INV003285,343.3333333333333,4,True
INV003286,156.875,9,True
INV003287,155.25,9,True
INV003288,225.4,6,True
INV003289,783.0,2,True
INV003290,129.875,9,True
INV003291,76.42857142857143,8,True
INV003293,126.5,9,True
INV003294,941.0,2,True
INV003295,146.55555555555554,10,True
INV003296,329.0,5,True
INV003297,150.8,6,True
INV003298,211.83333333333334,7,True
INV003299,273.5,5,True
INV003300,236.0,2,True
INV003302,537.0,3,True
INV003303,60.5,3,True
INV003304,215.8,6,True
INV003305,1013.0,2,True
INV003306,267.2,6,True
INV003307,126.1,11,True
INV003308,227.83333333333334,7,True
INV003309,42.0,4,True
INV003310,106.0,3,True
INV003311,399.6666666666667,4,True
INV003312,226.4,6,True
INV003313,371.3333333333333,4,True
INV003314,,1,False
INV003315,,1,False
INV003316,462.0,4,True
INV003317,160.125,9,True
INV003318,151.14285714285714,8,True
INV003319,603.0,2,True
INV003320,141.0,8,True
INV003321,382.3333333333333,4,True
INV003322,376.6666666666667,4,True
INV003323,152.71428571428572,8,True
INV003324,150.5,7,True
INV003325,299.0,3,True
INV003326,89.0,2,True
INV003327,13.0,2,False
INV003328,175.0,7,True
INV003329,210.66666666666666,4,True
INV003330,327.0,3,True
INV003331,149.5,3,True
INV003332,191.71428571428572,8,True
INV003333,653.0,2,True
INV003334,755.0,2,True
INV003335,,1,False
INV003336,125.5,5,True
INV003337,,1,False
INV003338,206.33333333333334,4,True
INV003339,168.5,7,True
INV003340,213.25,5,True
INV003341,90.875,9,True
INV003342,325.5,3,True
INV003343,216.25,5,True
INV003344,665.0,2,True
INV003345,219.25,5,True
INV003346,285.5,3,True
INV003347,267.75,5,True
INV003348,227.66666666666666,7,True
INV003349,159.0,9,True
INV003350,126.33333333333333,4,True
INV003351,398.3333333333333,4,True
INV003352,194.75,5,True
INV003353,318.5,5,True
INV003354,484.0,2,True
INV003355,137.625,9,True
INV003356,123.5,3,True
INV003357,126.66666666666667,10,True
INV003358,105.8,11,True
INV003359,107.2,11,True
INV003360,64.0,4,True
INV003361,228.75,5,True
INV003362,,1,False
INV003363,274.0,4,True
INV003364,164.71428571428572,8,True
INV003365,128.85714285714286,8,True
INV003366,210.0,2,True
INV003367,158.25,5,True
INV003368,181.33333333333334,7,True
INV003369,297.0,5,True
INV003370,149.28571428571428,8,True
INV003371,69.5,5,True
INV003372,545.5,3,True
INV003373,235.2,6,True
INV003374,167.125,9,True
INV003375,134.66666666666666,10,True
INV003376,159.57142857142858,8,True
INV003377,272.6666666666667,4,True
INV003378,333.6666666666667,4,True
INV003379,467.5,3,True
INV003380,419.5,3,True
INV003381,157.66666666666666,7,True
INV003382,177.6,6,True
INV003383,155.75,5,True
INV003384,93.44444444444444,10,True
INV003385,278.0,3,True
INV003386,212.6,6,True
INV003387,124.2,11,True
INV003388,150.0,2,True
INV003389,138.125,9,True
INV003390,167.625,9,True
INV003391,148.125,9,True
INV003392,419.5,3,True
INV003393,80.5,3,True
INV003394,256.5,3,True
INV003395,324.0,3,True
INV003396,107.33333333333333,4,True
INV003397,565.0,2,True
INV003398,179.875,9,True
INV003399,191.33333333333334,4,True
INV003400,192.14285714285714,8,True
INV003401,279.0,3,True
INV003402,342.0,4,True
INV003403,209.5,5,True
INV003404,401.6666666666667,4,True
INV003405,86.0,4,True
INV003406,168.14285714285714,8,True
INV003407,122.0,2,True
INV003408,154.0,4,True
INV003409,127.25,5,True
INV003410,108.0,3,True
INV003411,202.75,5,True
INV003412,440.0,4,True
INV003413,215.33333333333334,7,True
INV003414,242.0,3,True
INV003415,264.3333333333333,4,True
INV003416,273.6666666666667,4,True
INV003417,374.0,2,True
INV003418,153.16666666666666,7,True
INV003419,140.75,5,True
INV003420,321.0,4,True
INV003421,312.75,5,True
INV003422,140.875,9,True
INV003423,648.5,3,True
INV003424,284.0,6,True
INV003425,187.5,5,True
INV003426,193.57142857142858,8,True
INV003427,184.57142857142858,8,True
INV003428,112.0,2,True
INV003429,281.0,4,True
INV003430,177.75,5,True
INV003431,,1,False
INV003432,137.42857142857142,8,True
INV003433,211.4,6,True
INV003434,213.0,7,True
INV003435,168.0,4,True
INV003436,202.57142857142858,8,True
INV003437,214.75,5,True
INV003438,318.0,4,True
INV003439,223.83333333333334,7,True
INV003440,139.0,8,True
INV003441,220.0,6,True
INV003442,209.83333333333334,7,True
INV003443,596.0,3,True
INV003444,741.0,2,True
INV003445,452.0,3,True
INV003446,,1,False
INV003447,145.11111111111111,10,True
INV003448,783.0,2,True
INV003449,113.625,9,True
INV003450,237.66666666666666,7,True
INV003451,166.0,8,True
INV003452,213.4,6,True
INV003453,143.5,7,True
INV003454,279.4,6,True
INV003455,81.75,5,True
INV003456,97.25,5,True
INV003457,376.0,4,True
INV003458,551.5,3,True
INV003459,150.33333333333334,7,True
INV003460,,1,False
INV003461,506.5,3,True
INV003462,261.4,6,True
INV003463,129.375,9,True
INV003464,295.25,5,True
INV003465,189.2,6,True
INV003466,110.0,2,True
INV003467,264.5,3,True
INV003468,116.85714285714286,8,True
INV003469,1253.0,2,True
INV003470,524.5,3,True
INV003471,165.0,8,True
INV003472,218.6,6,True
INV003473,736.0,2,True
INV003474,235.4,6,True
INV003475,151.375,9,True
INV003476,223.75,5,True
INV003477,919.0,2,True
INV003478,384.0,3,True
INV003479,648.0,2,True
INV003480,189.8,6,True
INV003481,323.0,2,True
INV003482,177.28571428571428,8,True
INV003483,,1,False
INV003484,155.375,9,True
INV003485,193.66666666666666,7,True
INV003486,389.0,2,True
INV003487,123.0,8,True
INV003488,147.2,6,True
INV003489,242.4,6,True
INV003490,,1,False
INV003491,256.6,6,True
INV003492,,1,False
INV003493,168.33333333333334,7,True
INV003494,224.33333333333334,4,True
INV003495,945.0,2,True
INV003497,167.85714285714286,8,True
INV003498,219.0,7,True
INV003499,272.6666666666667,4,True
INV003500,215.0,6,True
INV003501,147.25,5,True
INV003502,228.83333333333334,7,True
INV003503,75.75,5,True
INV003504,229.16666666666666,7,True
INV003505,155.85714285714286,8,True
INV003506,202.42857142857142,8,True
INV003507,425.0,3,True
INV003508,293.25,5,True
INV003509,250.5,5,True
INV003510,180.0,8,True
INV003511,114.0,9,True
INV003512,155.83333333333334,7,True
INV003513,159.5,5,True
INV003514,340.6666666666667,4,True
INV003515,211.33333333333334,7,True
INV003516,152.0,2,True
INV003517,225.2,6,True
INV003518,136.33333333333334,7,True
INV003519,324.75,5,True
INV003520,614.5,3,True
INV003521,157.5,3,True
INV003522,88.0,6,True
INV003523,101.9,11,True
INV003524,309.25,5,True
INV003525,172.0,4,True
INV003526,301.0,5,True
INV003527,58.5,3,True
INV003528,300.6666666666667,4,True
INV003529,236.4,6,True
INV003530,130.0,2,True
INV003531,314.6666666666667,4,True
INV003532,225.33333333333334,7,True
INV003533,178.28571428571428,8,True
INV003534,120.3,11,True
INV003535,176.57142857142858,8,True
INV003536,252.25,5,True
INV003537,491.5,3,True
INV003538,125.33333333333333,4,True
INV003539,283.25,5,True
INV003540,217.75,5,True
INV003541,122.75,9,True
INV003542,430.0,3,True
INV003543,99.0,2,True
INV003544,328.3333333333333,4,True
INV003545,620.0,3,True
INV003546,167.85714285714286,8,True
INV003547,105.5,3,True
INV003548,453.0,2,True
INV003549,291.0,4,True
INV003550,274.2,6,True
INV003551,280.5,5,True
INV003552,121.25,9,True
INV003553,219.66666666666666,7,True
INV003554,157.125,9,True
INV003555,133.6,11,True
INV003556,198.0,7,True
INV003557,143.5,7,True
INV003558,178.0,2,True
INV003559,181.66666666666666,4,True
INV003561,157.75,9,True
INV003562,182.16666666666666,7,True
INV003563,193.8,6,True
INV003564,199.5,3,True
INV003565,119.57142857142857,8,True
INV003566,112.71428571428571,8,True
INV003567,149.16666666666666,7,True
INV003568,164.4,6,True
INV003569,387.6666666666667,4,True
INV003570,117.66666666666667,4,True
INV003571,345.0,3,True
INV003572,331.0,3,True
INV003573,219.2,6,True
INV003574,273.25,5,True
INV003575,223.16666666666666,7,True
INV003576,171.0,4,True
INV003577,198.0,2,True
INV003578,167.25,9,True
INV003579,152.5,5,True
INV003580,199.83333333333334,7,True
INV003581,108.28571428571429,8,True
INV003582,213.66666666666666,7,True
INV003583,233.2,6,True
INV003584,369.3333333333333,4,True
INV003585,192.5,7,True
INV003586,141.66666666666666,10,True
INV003587,499.0,3,True
INV003588,178.2,6,True
INV003589,154.0,2,True
INV003590,116.33333333333333,10,True
INV003591,190.4,6,True
INV003592,216.33333333333334,7,True
INV003593,,1,False
INV003594,318.0,5,True
INV003595,164.875,9,True
INV003596,141.85714285714286,8,True
INV003597,256.5,3,True
INV003598,133.25,5,True
INV003599,155.44444444444446,10,True
INV003600,328.5,5,True
INV003601,208.25,5,True
INV003602,112.0,2,True
INV003603,207.0,7,True
INV003604,220.0,4,True
INV003605,178.875,9,True
INV003606,154.11111111111111,10,True
INV003607,,1,False
INV003608,186.6,6,True
INV003609,139.1,11,True
INV003610,332.75,5,True
INV003611,116.6,6,True
INV003612,162.5,3,True
INV003613,328.25,5,True
INV003614,151.0,7,True
INV003615,180.5,7,True
INV003616,173.6,6,True
INV003617,443.0,2,True
INV003618,35.0,3,False
INV003619,156.875,9,True
INV003620,210.0,5,True
INV003621,375.5,3,True
INV003622,418.0,3,True
INV003623,95.11111111111111,10,True
INV003624,,1,False
INV003625,181.42857142857142,8,True
INV003626,139.16666666666666,7,True
INV003627,396.0,2,True
INV003628,190.57142857142858,8,True
INV003629,245.0,2,True
INV003630,185.66666666666666,4,True
INV003631,168.0,6,True
INV003632,128.0,10,True
INV003633,167.375,9,True
INV003634,292.5,3,True
INV003635,176.0,7,True
INV003636,624.5,3,True
INV003637,146.0,8,True
INV003638,180.71428571428572,8,True
INV003639,157.33333333333334,10,True
INV003640,337.0,3,True
INV003641,138.5,5,True
INV003642,162.0,2,True
INV003643,296.5,5,True
INV003644,271.4,6,True
INV003645,206.0,8,True
INV003646,148.66666666666666,4,True
INV003647,254.33333333333334,4,True
INV003648,190.6,6,True
INV003649,176.0,8,True
INV003650,157.5,7,True
INV003651,257.6,6,True
INV003652,421.0,3,True
INV003653,208.6,6,True
INV003654,197.0,6,True
INV003655,130.5,7,True
INV003656,573.0,3,True
INV003657,186.66666666666666,7,True
INV003658,186.14285714285714,8,True
INV003659,156.625,9,True
INV003660,348.0,4,True
INV003661,,1,False
INV003662,355.0,4,True
INV003663,267.2,6,True
INV003664,153.5,3,True
INV003665,166.71428571428572,8,True
INV003666,329.0,2,True
INV003667,249.4,6,True
INV003668,476.0,3,True
INV003669,,1,False
INV003670,464.5,3,True
INV003671,395.3333333333333,4,True
INV003672,188.0,6,True
INV003673,198.4,6,True
INV003674,156.8,6,True
INV003675,143.4,6,True
INV003676,38.333333333333336,4,True
INV003677,134.44444444444446,10,True
INV003678,783.0,2,True
INV003679,282.6666666666667,4,True
INV003680,201.66666666666666,7,True
INV003681,114.85714285714286,8,True
INV003682,151.33333333333334,10,True
INV003683,209.83333333333334,7,True
INV003684,205.33333333333334,7,True
INV003685,124.55555555555556,10,True
INV003686,253.0,5,True
INV003687,267.0,2,True
INV003688,138.0,8,True
INV003689,214.16666666666666,7,True
INV003690,241.5,5,True
INV003691,333.25,5,True
INV003692,309.0,2,True
INV003693,171.0,9,True
INV003694,347.0,4,True
INV003695,225.6,6,True
INV003696,219.6,6,True
INV003697,173.0,3,True
INV003698,234.5,7,True
INV003699,134.75,9,True
INV003700,141.625,9,True
INV003701,144.75,9,True
INV003702,278.6,6,True
INV003703,190.71428571428572,8,True
INV003704,366.6666666666667,4,True
INV003705,188.83333333333334,7,True
INV003706,409.0,2,True
INV003707,376.6666666666667,4,True
INV003708,164.66666666666666,7,True
INV003709,192.2,6,True
INV003710,195.33333333333334,4,True
INV003711,123.5,5,True
INV003712,391.0,3,True
INV003713,223.33333333333334,7,True
INV003714,172.8,6,True
INV003715,95.0,2,True
INV003716,132.0,11,True
INV003717,204.2,6,True
INV003718,259.5,5,True
INV003719,1221.0,2,True
INV003720,246.6,6,True
INV003721,262.3333333333333,4,True
INV003722,144.5,9,True
INV003723,280.0,5,True
INV003724,246.0,4,True
INV003725,,1,False
INV003726,177.4,6,True
INV003727,172.25,5,True
INV003728,157.16666666666666,7,True
INV003729,185.14285714285714,8,True
INV003730,427.0,4,True
INV003731,499.5,3,True
INV003732,144.66666666666666,4,True
INV003733,359.5,3,True
INV003734,423.6666666666667,4,True
INV003735,123.16666666666667,7,True
INV003736,758.0,2,True
INV003737,168.66666666666666,4,True
INV003738,239.0,6,True
INV003739,252.0,2,True
INV003740,110.3076923076923,14,True
INV003741,138.0,7,True
INV003742,152.75,5,True
INV003743,249.0,6,True
INV003744,179.14285714285714,8,True
INV003745,,1,False
INV003746,195.0,4,True
INV003747,310.5,5,True
INV003748,386.0,3,True
INV003749,296.0,4,True
INV003750,,1,False
INV003752,312.0,3,True
INV003753,196.5,5,True
INV003754,165.0,8,True
INV003755,242.0,3,True
INV003756,16.0,2,False
INV003757,269.4,6,True
INV003758,155.16666666666666,7,True
INV003759,196.33333333333334,7,True
INV003760,162.0,5,True
INV003761,266.0,6,True
INV003762,171.8,6,True
INV003763,254.6,6,True
INV003764,206.25,5,True
INV003765,115.8,11,True
INV003766,260.2,6,True
INV003767,249.6,6,True
INV003768,144.375,9,True
INV003769,599.0,2,True
INV003770,152.625,9,True
INV003771,503.0,2,True
INV003772,,1,False
INV003773,136.11111111111111,10,True
INV003774,225.75,5,True
INV003775,155.0,3,True
INV003776,240.5,5,True
INV003777,492.0,3,True
INV003778,131.75,5,True
INV003779,132.14285714285714,8,True
INV003780,197.66666666666666,7,True
INV003781,138.16666666666666,7,True
INV003782,195.4,6,True
INV003783,407.0,4,True
INV003784,311.5,3,True
INV003785,,1,False
INV003786,377.5,3,True
INV003787,405.3333333333333,4,True
INV003788,243.0,5,True
INV003790,264.0,5,True
INV003791,179.66666666666666,4,True
INV003792,,1,False
INV003793,190.33333333333334,7,True
INV003794,100.375,9,True
INV003795,634.5,3,True
INV003796,,1,False
INV003797,286.3333333333333,4,True
INV003798,186.28571428571428,8,True
INV003799,247.4,6,True
INV003800,397.0,3,True
INV003801,168.625,9,True
INV003802,97.5,11,True
INV003803,211.83333333333334,7,True
INV003804,135.0,11,True
INV003805,205.8,6,True
INV003806,392.0,2,True
INV003807,152.75,9,True
INV003808,559.0,2,True
INV003809,217.0,7,True
INV003810,,1,False
INV003811,150.0,8,True
INV003812,234.16666666666666,7,True
INV003813,229.6,6,True
INV003814,561.5,3,True
INV003815,176.0,6,True
INV003816,260.6,6,True
INV003817,412.0,4,True
INV003818,,1,False
INV003819,452.0,4,True
INV003820,119.0,2,True
INV003821,225.75,5,True
INV003822,144.125,9,True
INV003823,86.57142857142857,8,True
INV003824,240.0,7,True
INV003825,257.8,6,True
INV003826,,1,False
INV003827,312.5,5,True
INV003828,286.3333333333333,4,True
INV003829,115.25,9,True
INV003830,173.0,3,True
INV003831,189.42857142857142,8,True
INV003832,272.3333333333333,4,True
INV003833,105.375,9,True
INV003834,164.66666666666666,7,True
INV003835,155.375,9,True
INV003836,260.4,6,True
INV003837,945.0,2,True
INV003838,262.0,3,True
INV003839,277.0,3,True
INV003840,384.5,3,True
INV003841,177.71428571428572,8,True
INV003842,1003.0,2,True
INV003843,196.5,7,True
INV003844,189.5,7,True
INV003845,197.33333333333334,7,True
INV003846,,1,False
INV003847,139.33333333333334,4,True
INV003848,193.42857142857142,8,True
INV003849,,1,False
INV003850,198.16666666666666,7,True
INV003852,285.0,4,True
INV003853,166.0,7,True
INV003854,1044.0,2,True
INV003855,79.5,5,True
INV003856,,1,False
INV003857,169.57142857142858,8,True
INV003858,127.27272727272727,12,True
INV003859,174.625,9,True
INV003860,310.0,5,True
INV003861,252.0,4,True
INV003862,92.6,6,True
INV003863,82.5,3,True
INV003864,,1,False
INV003865,1222.0,2,True
INV003866,169.0,4,True
INV003867,262.5,5,True
INV003868,123.6,11,True
INV003869,201.57142857142858,8,True
INV003870,389.0,4,True
INV003871,227.0,4,True
INV003872,289.6666666666667,4,True
INV003873,428.0,3,True
INV003874,104.5,3,True
INV003875,272.0,2,True
INV003876,79.66666666666667,4,True
INV003877,176.57142857142858,8,True
INV003878,175.66666666666666,7,True
INV003879,172.42857142857142,8,True
INV003880,256.0,6,True
INV003881,245.33333333333334,4,True
INV003882,134.85714285714286,8,True
INV003883,217.4,6,True
INV003884,107.1,11,True
INV003885,153.66666666666666,7,True
INV003886,50.333333333333336,4,True
INV003887,347.0,5,True
INV003888,200.16666666666666,7,True
INV003889,280.0,3,True
INV003890,456.0,3,True
INV003891,148.875,9,True
INV003892,111.66666666666667,10,True
INV003893,598.0,3,True
INV003894,103.25,9,True
INV003895,327.5,5,True
INV003896,93.0,5,True
INV003897,177.85714285714286,8,True
INV003898,155.66666666666666,7,True
INV003899,252.2,6,True
INV003900,158.5,7,True
INV003901,186.0,8,True
INV003902,263.4,6,True
INV003903,172.0,8,True
INV003904,118.33333333333333,4,True
INV003905,466.0,3,True
INV003906,204.6,6,True
INV003907,90.71428571428571,8,True
INV003908,,1,False
INV003909,360.6666666666667,4,True
INV003910,102.71428571428571,8,True
INV003911,220.0,6,True
INV003912,401.0,4,True
INV003913,,1,False
INV003914,201.5,5,True
INV003915,648.5,3,True
INV003916,145.42857142857142,8,True
INV003917,208.5,7,True
INV003918,201.0,6,True
INV003919,116.8,6,True
INV003920,267.5,5,True
INV003921,507.5,3,True
INV003922,296.25,5,True
INV003923,191.75,5,True
INV003924,197.0,6,True
INV003925,262.3333333333333,4,True
INV003926,185.6,6,True
INV003927,252.5,5,True
INV003928,187.5,7,True
INV003929,236.0,3,True
INV003930,187.75,5,True
INV003931,,1,False
INV003932,122.28571428571429,8,True
INV003933,133.0,2,True
INV003934,202.6,6,True
INV003935,375.5,3,True
INV003936,174.5,7,True
INV003937,474.0,2,True
INV003938,386.0,3,True
INV003939,161.71428571428572,8,True
INV003940,113.0,9,True
INV003941,539.5,3,True
INV003942,,1,False
INV003943,114.8,6,True
INV003944,173.0,6,True
INV003945,159.0,6,True
INV003946,359.75,5,True
INV003947,175.0,4,True
INV003948,145.8,6,True
INV003949,244.4,6,True
INV003950,134.5,3,True
INV003951,186.42857142857142,8,True
INV003952,159.0,5,True
INV003953,269.6666666666667,4,True
INV003954,268.3333333333333,4,True
INV003955,334.5,3,True
INV003956,135.0,6,True
INV003957,114.5,9,True
INV003958,237.0,3,True
INV003959,317.75,5,True
INV003960,354.6666666666667,4,True
INV003961,155.5,3,True
INV003962,,1,False
INV003963,175.0,2,True
INV003964,,1,False
INV003965,,1,False
INV003966,105.5,13,True
INV003967,254.4,6,True
INV003968,320.0,3,True
INV003969,,1,False
INV003970,,1,False
INV003971,256.4,6,True
INV003972,268.0,6,True
INV003973,177.42857142857142,8,True
INV003974,234.33333333333334,4,True
INV003975,218.25,5,True
INV003976,387.6666666666667,4,True
INV003977,212.83333333333334,7,True
INV003978,140.55555555555554,10,True
INV003979,233.0,2,True
INV003980,223.16666666666666,7,True
INV003981,278.5,3,True
INV003982,147.5,3,True
INV003983,124.54545454545455,12,True
INV003984,102.75,5,True
INV003985,226.25,5,True
INV003986,175.2,6,True
INV003987,286.5,5,True
INV003988,223.0,6,True
INV003989,589.0,2,True
INV003990,149.75,5,True
INV003991,196.6,6,True
INV003992,398.0,3,True
INV003993,158.5,9,True
INV003994,374.3333333333333,4,True
INV003996,401.5,3,True
INV003997,224.16666666666666,7,True
INV003998,114.9,11,True
INV003999,302.6666666666667,4,True
INV004000,419.0,2,True
INV004001,323.5,3,True
INV004002,280.25,5,True
INV004003,38.0,2,True
INV004004,385.0,2,True
INV004005,106.5,9,True
INV004006,255.5,3,True
INV004007,130.77777777777777,10,True
INV004008,264.0,6,True
INV004009,430.5,3,True
INV004010,121.0,5,True
INV004011,433.0,4,True
INV004012,187.83333333333334,7,True
INV004013,351.0,5,True
INV004014,499.5,3,True
INV004015,201.0,3,True
INV004016,170.14285714285714,8,True
INV004017,154.0,4,True
INV004018,843.0,2,True
INV004019,276.5,5,True
INV004020,164.14285714285714,8,True
INV004021,60.0,2,True
INV004022,195.6,6,True
INV004023,195.33333333333334,7,True
INV004024,321.0,2,True
INV004025,188.5,7,True
INV004026,222.2,6,True
INV004027,,1,False
INV004028,180.66666666666666,7,True
INV004029,222.66666666666666,7,True
INV004030,168.4,6,True
INV004031,153.5,9,True
INV004032,322.5,5,True
INV004033,180.0,7,True
INV004034,18.0,2,False
INV004035,141.375,9,True
INV004036,447.3333333333333,4,True
INV004037,147.28571428571428,8,True
INV004038,194.66666666666666,4,True
INV004039,237.6,6,True
INV004040,117.66666666666667,4,True
INV004041,139.22222222222223,10,True
INV004042,182.6,6,True
INV004043,301.0,2,True
INV004044,245.6,6,True
INV004045,339.5,3,True
INV004046,157.66666666666666,7,True
INV004047,182.16666666666666,7,True
INV004048,555.0,2,True
INV004049,155.0,8,True
INV004050,333.5,3,True
INV004051,229.0,7,True
INV004052,167.66666666666666,4,True
INV004053,287.25,5,True
INV004054,412.0,4,True
